RAI,L10SLA,WSG,MaxH,L10SM
Rare,,-0.939437755,0.018282825,0.068649598
Rare,,-0.939437755,2.264090864,0.068649598
Rare,,-0.939437755,0.018282825,0.068649598
Rare,,-0.939437755,-1.585863637,0.068649598
Rare,,-0.939437755,-0.475301366,0.068649598
Rare,,-0.841519694,-0.343376787,0.068649598
Rare,,-0.470508807,-0.413603343,0.05201465
Rare,-1.191218113,-0.526238344,1.646269363,0.042397656
Rare,-1.21573689,2.100706811,-0.277867693,0.030439886
Rare,,-0.605421288,-1.487148336,0.030439886
Rare,-1.584587657,1.080991469,-0.715320475,0.021704665
Rare,,1.336268536,-1.042923179,0.010147077
Rare,,1.336268536,-1.709261828,0.010147077
Rare,1.022456735,-0.496763497,-1.459083243,0.00884179
Rare,,-0.496763497,-1.087201859,0.00884179
Rare,,-0.496763497,-1.830964628,0.00884179
Rare,,-0.496763497,-1.215677643,0.00884179
Rare,,-0.496763497,-1.215677643,0.00884179
Rare,0.272848343,-0.805597049,-1.289708597,0.007191488
Rare,,-0.063417552,-0.203686536,0.007191488
Rare,,-0.063417552,-1.459083243,0.007191488
Rare,,-0.187191459,0.388470957,0.007191488
Rare,,-0.668727223,-0.343376787,0.002736061
Rare,,-0.668727223,-0.462961755,0.002736061
Rare,,-0.95401025,-0.054933701,-0.003093773
Rare,,-0.95401025,-1.459083243,-0.003093773
Rare,,0.136599832,2.51088295,-0.022248333
Rare,-0.490334618,-0.605421288,1.25304691,-0.032871903
Rare,,0.294560517,-0.474191644,-0.031000631
Rare,,0.294560517,-1.721601433,-0.031000631
Rare,,0.433408516,-1.37609242,-0.032280478
Rare,,0.433408516,-0.968881397,-0.032280478
Rare,,0.433408516,-1.64066106,-0.032280478
Rare,,0.433408516,-1.459083243,-0.032280478
Rare,,0.433408516,-1.709261828,-0.032280478
Rare,,0.433408516,,-0.032280478
Rare,,-1.247569725,-1.047859021,-0.032835472
Rare,,-1.247569725,-0.968881397,-0.032835472
Rare,,-1.247569725,-0.715320475,-0.032835472
Rare,,-1.247569725,-1.585863637,-0.032835472
Rare,0.028494599,0.591630649,-0.228509274,-0.045630615
Rare,,-0.929822131,-1.388432067,-0.048705268
Rare,,-0.063417552,-1.055262783,-0.048705268
Rare,,0.966332645,0.018282825,-0.082142418
Rare,,-1.027553381,1.646269363,-0.087043781
Rare,,-0.537742128,1.646269363,-0.098331409
Rare,,-0.635665809,-1.721601433,-0.10286107
Rare,,-0.635665809,-1.215677643,-0.10286107
Rare,,0.811165023,0.956092769,-0.10286107
Rare,,2.074964834,-0.715320475,-0.123962593
Rare,,0.896878441,-0.835617821,-0.22438525
Rare,,-0.84063383,0.326772934,-0.166065321
Rare,,-0.460433979,0.018282825,-0.166065321
Rare,,2.430197274,1.141482554,-0.167400336
Rare,,0.090924473,-1.459083243,-0.167400336
Rare,,-0.125007794,0.265083219,-0.178144878
Rare,,-0.125007794,0.71278381,-0.178144878
Rare,,0.969687842,,-0.208043206
Rare,,1.602528524,-1.586359366,-0.218100752
Rare,,1.575672236,-1.264946438,-0.223162215
Rare,,-0.010260305,-1.459083243,-0.228168748
Rare,,-1.419668795,-0.968881397,-0.40356189
Rare,0.64522208,-0.635665809,-0.054933701,-0.411962502
Rare,,-0.929822131,-1.289708597,-0.481093941
Rare,,-0.929822131,-1.585863637,-0.481093941
Rare,,-0.4871298,-1.556383399,-0.481093941
Rare,,-0.929822131,-1.830964628,-0.481093941
Rare,,-0.929822131,,-0.481093941
Rare,,0.006191483,-1.215677643,-0.55309668
Rare,,-0.620037459,1.646269363,-0.571118724
Rare,,-0.670628994,-1.71543163,-0.803203805
Rare,,-0.670628994,,-0.803203805
Rare,,0.090924473,-1.459083243,-0.831985585
Rare,,-0.949450124,-0.879469074,-1.071596696
Rare,,-0.949450124,-0.388924134,-1.071596696
Rare,,-0.09337041,-0.376584529,-1.09935347
Rare,,0.036959337,0.635350133,-0.377635468
Rare,,1.485730213,-0.968881397,-0.386247778
Rare,,2.194178192,-1.459083243,-0.386247778
Rare,,-0.897412178,-1.459083243,-0.410005633
Rare,,-0.785045155,0.774481833,-0.510902143
Rare,,0.04115701,-1.005904365,-0.448082871
Rare,,0.04115701,-1.733896259,-0.448082871
Rare,0.449400911,-2.727603966,0.45030391,-0.451806109
Rare,,1.059441973,0.265083219,-0.466590281
Rare,,1.059441973,0.388470957,-0.466590281
Rare,-0.754584118,-0.268139276,-0.746112567,-0.506083908
Rare,,0.160209614,-0.740602866,-0.518361199
Rare,,0.160209614,-1.005904365,-0.518361199
Rare,,-0.806545674,-1.459083243,-0.523634686
Rare,,-0.385251294,-0.343376787,-0.529161586
Rare,,0.514356339,0.616401656,-0.531797641
Rare,,2.234401703,2.732995834,-0.580181279
Rare,,0.473882427,-0.590246323,-0.583318246
Rare,,1.610311893,-0.388924134,-0.599813444
Rare,,1.610311893,0.018282825,-0.599813444
Rare,,1.610311893,1.190545257,-0.599813444
Rare,,1.610311893,,-0.599813444
Rare,,0.886247335,1.375639326,-0.617541634
Rare,,0.200008984,-1.459083243,-0.623273316
Rare,,-1.40762745,1.943325552,-0.623330918
Rare,,-1.40762745,0.758705749,-0.623330918
Rare,,-1.40762745,3.349976755,-0.623330918
Rare,,0.739281669,-1.709261828,-0.693017384
Rare,,0.295209002,1.515967833,-0.70754077
Rare,,0.01433218,-1.459083243,-0.716681443
Rare,,0.01433218,-0.950376144,-0.716681443
Rare,,0.01433218,-0.968881397,-0.716681443
Rare,,0.01433218,,-0.716681443
Rare,,-0.268139276,-1.709261828,-0.716681443
Rare,,-0.125007794,-1.215677643,-0.7836085
Rare,,0.210802003,-1.251350459,-0.804192288
Rare,,0.210802003,-0.777621679,-0.804192288
Rare,,0.011805272,-0.919527133,-0.747550925
Rare,,-0.567615325,-1.830964628,-0.747550925
Rare,,-0.567615325,,-0.747550925
Rare,,-0.567615325,,-0.747550925
Rare,,-0.567615325,-1.585863637,-0.747550925
Rare,,-0.567615325,-1.215677643,-0.747550925
Rare,,-0.567615325,0.191037283,-0.747550925
Rare,,-0.567615325,-1.459083243,-0.747550925
Rare,,-0.997728472,0.166402669,-0.750952688
Rare,,-0.997728472,-1.838662651,-0.750952688
Rare,,-1.4682102,-1.271204528,-0.798983708
Rare,,-1.4682102,,-0.798983708
Rare,,-1.4682102,-1.055262783,-0.798983708
Rare,-1.080857211,-1.02771468,0.265083219,-0.808966385
Rare,,-1.02771468,0.265083219,-0.808966385
Rare,,-1.02771468,-1.709261828,-0.808966385
Rare,,-0.051415084,-1.459083243,-0.903793389
Rare,-1.284408228,0.090924473,-1.215677643,-0.926317726
Rare,0.316207267,-1.550491727,0.265083219,-1.003866829
Rare,,-1.435052722,-1.215677643,-1.120903916
Rare,,-1.435052722,-1.339073689,-1.120903916
Rare,,-1.050522068,2.218851559,-1.120903916
Rare,,-1.435052722,-1.264946438,-1.120903916
Rare,,-1.435052722,-0.968881397,-1.120903916
Rare,,0.01433218,0.072026479,-1.086964941
Rare,,-0.997728472,,-1.092665802
Rare,,-0.997728472,-1.215677643,-1.092665802
Rare,,-1.057323061,-1.524167759,-1.092665802
Rare,,-1.057323061,-1.585863637,-1.092665802
Rare,,-0.997728472,-0.456300689,-1.092665802
Rare,-0.167488288,-1.40560861,-1.236408179,-1.107847729
Rare,,-1.40560861,,-1.107847729
Rare,,-1.40560861,-1.733896259,-1.107847729
Rare,,-1.40560861,-1.709261828,-1.107847729
Rare,,-1.40560861,,-1.107847729
Rare,,-1.40560861,-1.47447929,-1.107847729
Rare,,-1.509339227,-1.830964628,-1.222930384
Rare,,-1.509339227,-1.733896259,-1.222930384
Rare,,-1.509339227,,-1.222930384
Rare,,-1.509339227,-1.817934475,-1.222930384
Rare,,-1.509339227,-1.956053089,-1.222930384
Rare,,-1.509339227,-1.042923179,-1.222930384
Rare,,-1.509339227,-1.536507363,-1.222930384
Rare,,-1.509339227,-1.585863637,-1.222930384
Rare,,0.374350275,-1.524167759,-1.769573185
Rare,,-0.806842664,-1.709261828,-1.92215421
Rare,,-0.268139276,-0.462961755,-1.395982384
Rare,,-1.233303203,-0.376584529,-1.408418868
Rare,,-1.233303203,-0.220597839,-1.408418868
Rare,,0.27151287,-1.067602388,-1.431807534
Rare,,-1.40560861,-1.709261828,-1.481201214
Rare,,-0.564597174,-0.685074645,-1.593266878
Rare,,1.980206434,-1.585863637,-1.677277892
Rare,,-0.806842664,-0.467389857,-1.720142232
Rare,,-0.806842664,-0.820488844,-1.720142232
Rare,,-2.070842163,-1.264946438,-1.722406516
Rare,,-0.806842664,,-1.784145252
Rare,2.194357537,-0.089792791,-1.830964628,-1.891366305
Rare,0.847845692,0.406425916,-1.215677643,-1.891366305
Rare,-0.275965921,-0.089792791,-0.343376787,-1.891366305
Rare,,-0.089792791,-1.956053089,-1.891366305
Rare,,-0.089792791,-1.339073689,-1.891366305
Rare,,-0.089792791,-1.087201859,-1.891366305
Rare,,-0.089792791,-0.746112567,-1.891366305
Rare,,-0.089792791,-1.264946438,-1.891366305
Rare,,-0.089792791,-0.814590821,-1.891366305
Rare,,-0.089792791,-1.459083243,-1.891366305
Rare,,-0.089792791,-1.585863637,-1.891366305
Rare,,-0.089792791,-0.524659785,-1.891366305
Rare,,-0.089792791,-0.450622157,-1.891366305
Rare,,-0.089792791,0.265083219,-1.891366305
Rare,,-0.089792791,-1.659903376,-1.891366305
Rare,,-0.089792791,-1.709261828,-1.891366305
Rare,,-0.089792791,-0.907187528,-1.891366305
Rare,,-0.089792791,,-1.891366305
Rare,,-0.089792791,,-1.891366305
Rare,,-0.089792791,0.018282825,-1.891366305
Rare,,-0.089792791,-1.585863637,-1.891366305
Rare,,-0.089792791,-1.709261828,-1.891366305
Rare,,-0.089792791,-1.215677643,-1.891366305
Rare,,-0.089792791,-1.487148336,-1.891366305
Rare,,-0.089792791,-0.715320475,-1.891366305
Rare,,-0.089792791,0.774481833,-1.891366305
Rare,0.432362921,-1.054007729,0.265083219,-1.857096083
Rare,,0.535451543,-1.459083243,-2.009595799
Rare,,0.535451543,-0.245277114,-2.009595799
Rare,-0.668449851,-0.40305232,0.774481833,-2.07621088
Rare,,-0.983101353,-0.584383471,-2.102614804
Rare,,-0.668527206,-0.405691631,-2.1572554
Rare,,1.148447619,-1.215677643,-2.209237443
Rare,,1.148447619,-1.709261828,-2.209237443
Rare,,1.148447619,-1.459083243,-2.209237443
Rare,,1.148447619,-1.709261828,-2.209237443
Rare,,1.148447619,-1.556383399,-2.209237443
Rare,,1.148447619,-1.413111317,-2.209237443
Rare,,0.945252607,,-2.45683865
Rare,,0.945252607,,-2.45683865
Rare,,0.945252607,-0.968881397,-2.45683865
Rare,,0.945252607,-1.709261828,-2.45683865
Rare,,0.945252607,,-2.45683865
Rare,0.860545085,1.148447619,-1.215677643,-2.490533481
Rare,,-1.509339227,-1.564271474,-2.490533481
Rare,,-0.246358114,-0.343376787,-2.527781388
Rare,,-0.246358114,-0.837578136,-2.527781388
Rare,0.73099651,-0.089792791,-1.585863637,-2.671176539
Rare,,-3.035205691,-1.727098236,-4.888891621
Rare,,-3.035205691,-0.715320475,-4.888891621
Rare,,-3.035205691,-0.734433063,-4.888891621
Rare,,-3.035205691,-1.541157543,-4.888891621
Rare,,-2.455030119,-0.908970574,-4.888891621
Rare,,-2.893498156,-1.956053089,-4.888891621
Rare,,-3.035205691,,-4.888891621
Rare,1.335730412,-3.264509088,1.515967833,
Rare,0.690343625,-1.260805226,-0.03107189,
Rare,0.562087266,-0.40305232,-1.005904365,
Rare,-0.055344403,-0.051415084,-1.61053386,
Rare,-0.73369941,-0.605421288,,
Rare,-1.391405704,,,
Rare,-1.414273312,-0.805597049,0.166402669,
Rare,,-0.051415084,,
Rare,,0.249911451,-1.351413294,
Rare,,0.055652009,-1.215677643,
Rare,,1.134956314,-0.715320475,
Rare,,-0.806842664,-1.030583574,
Rare,,-0.789803027,0.265083219,
Rare,,-0.051415084,-1.487148336,
Rare,,-1.024625329,-0.715320475,
Rare,,-1.024625329,-0.923053259,
Rare,,-1.024625329,-0.808470691,
Rare,,1.215904849,0.166402669,
Rare,,,,
Rare,,,,
Rare,,-0.585703817,-0.735696751,
Rare,,,,
Rare,,-1.767314079,,
Rare,,-0.806842664,-1.585863637,
Rare,,-0.54471101,-0.78330064,
Rare,,-0.54471101,-1.709261828,
Rare,,,,
Rare,,,,
Rare,,,-0.220597839,
Rare,,,,
Rare,,,,
Rare,,0.512989352,-0.343376787,
Rare,,0.232857803,-1.018221665,
Rare,,-0.806842664,-0.648054198,
Rare,,,,
Rare,,-0.626437356,-1.215677643,
Rare,,1.134956314,-0.715320475,
Rare,,,,
Rare,,,,
Rare,,,,
Rare,,,,
Rare,,,,
Rare,,-0.706604073,0.443907864,
Rare,,-0.706604073,1.351015279,
Rare,,-0.806842664,,
Rare,,,,
Rare,,-0.740054024,-1.709261828,
Rare,,,,
Rare,,1.256342315,0.684621467,
Rare,,-1.029292619,-1.339073689,
Rare,,-1.029292619,-0.968881397,
Rare,,-1.029292619,-0.343376787,
Rare,,-1.029292619,-0.735696751,
Rare,,,,
Rare,,,,
Rare,,-1.024625329,-0.376584529,
Rare,,,,
Rare,,-0.183818549,-1.375416015,
Rare,,,,
Rare,,,,
Rare,,0.249911451,-1.228017248,
Rare,,,,
Rare,,0.241582701,0.511867141,
Rare,,,,
Rare,,-0.051415084,,
Rare,,1.148447619,-0.450622157,
Rare,,,,
Rare,,,,
Rare,,,,
Rare,,,,
Rare,,-0.626437356,-1.709261828,
Rare,,-0.44610809,-1.770959851,
Rare,,-0.44610809,-0.833520088,
Rare,,0.060765256,-0.715320475,
Rare,,1.283360656,1.515967833,
Rare,,-0.806842664,-1.31439448,
Rare,,-0.170737509,1.486695767,
lover,0.971707219,-1.236760816,1.395403417,-1.208898826
lover,1.644643818,0.090924473,-0.327226098,-1.40316041
lover,-0.361247184,-1.098526985,0.141678864,0.353642421
lover,-0.171512121,1.138329881,0.544032757,0.266105721
lover,0.535004298,-0.527840705,-0.085607096,0.013709427
lover,-0.147595769,-0.059467417,0.561868325,-0.061042806
lover,0.440147851,-0.40305232,0.474848202,-0.09429685
lover,0.187993771,1.055132768,0.265083219,-0.126294846
lover,-1.088443914,-1.193689966,-0.624857374,-0.963832712
lover,0.01512792,0.360750549,1.646269363,-0.380766607
lover,-2.170917258,-0.089792791,-0.327226098,-1.891366305
lover,0.58833667,-0.807791359,-0.085607096,-0.36964318
lover,1.054035209,-0.725494481,0.265083219,-0.780063635
lover,-0.6686032,-1.237039748,0.756437966,-1.878185414
lover,-0.593901517,-1.455149164,0.265083219,0.006965061
lover,0.718081441,0.862881689,1.239903675,1.280377163
lover,,1.269869352,1.515967833,0.428632657
lover,0.545756301,-1.785023605,-0.339563044,0.646628594
lover,-0.409667268,-0.015761024,1.646269363,0.577988782
lover,,-1.731574965,0.536546212,0.398304407
lover,0.997046878,0.484000905,0.511867141,0.437037498
lover,0.055668733,-1.027553381,1.030130479,0.293616565
lover,,0.258872428,-0.376584529,0.138816781
lover,1.311151177,1.195667181,0.018282825,-0.030375126
lover,1.515130581,-0.041167124,0.021991116,0.008953791
lover,,0.585605591,1.351015279,-0.022248333
lover,0.551692205,0.234269576,0.178697684,-0.167400336
lover,,2.544002224,1.646269363,-0.222050068
lover,0.719593316,-0.58743347,0.456338782,-0.376538406
lover,0.017246326,-1.389012668,-0.771451877,0.633741552
lover,,-1.145074029,1.515967833,-0.069166631
lover,1.009501311,-0.635665809,-0.253188483,-0.10286107
lover,,-0.713352307,1.646269363,-0.351303949
lover,,-1.40560861,,-1.107847729
lover,-3.150981817,-1.141140405,-0.549274171,-1.3835672
lover,-1.293541795,-0.618034703,0.512117559,-1.399657821
lover,-0.187342133,-2.204141378,2.412773557,-1.60639388
lover,,-3.035205691,-0.845489436,
lover,,2.770924741,-0.277867693,-0.703181541
lover,,1.148447619,-0.715320475,-1.005876915
lover,,-2.561660805,-0.238380465,-0.770076419
lover,,1.072492319,0.265083219,1.694724788
lover,,1.080991469,1.054809606,1.6584972
lover,,0.090924473,1.646269363,1.628780043
lover,-0.207552492,1.028295651,1.646269363,1.381769838
lover,,-1.006788165,1.128847234,1.413549993
lover,,0.895485671,0.265083219,1.334562639
lover,,0.090924473,-0.475301366,1.265056366
lover,,1.283360656,1.646269363,1.233558463
lover,,-0.544089018,0.490540705,0.941495682
lover,,-1.037143599,1.351015279,0.922802895
lover,,0.0649716,1.428799463,0.889703569
lover,-0.343983212,0.460959839,-0.04340725,
lover,,-1.405449444,1.515967833,0.099089513
lover,,-0.598863228,-0.78330064,-0.065862924
lover,,-0.598863228,0.993111583,-0.065862924
lover,,-0.940162207,1.25304691,0.544294193
lover,0.839084132,-0.886311005,1.936597752,0.503356795
lover,-0.740989886,-0.126144111,-0.715320475,0.46895529
lover,,-0.126144111,0.413150166,0.46895529
lover,,-0.126144111,-0.03107189,0.46895529
lover,,1.863486719,3.389532909,0.449112151
lover,,0.946666252,1.769629824,0.448788709
lover,,-0.065769725,1.515967833,0.421046785
lover,-0.590358367,0.980291315,0.265083219,0.382922374
lover,,-0.460390361,4.754800786,0.372857429
lover,-0.748269919,0.556530323,-1.339073689,0.326625116
lover,0.218448246,1.851187425,1.745827464,0.329983577
lover,1.260684406,-1.723311311,2.239411649,0.327168398
lover,,-0.416471101,-0.04340725,0.196599448
lover,,2.771792845,-0.080434019,0.126291245
lover,0.235318808,0.428207169,-1.459083243,0.108625808
lover,-0.703462707,-0.783653194,-0.968881397,-0.032871903
lover,,1.980206434,0.443907864,-0.185747551
lover,,0.152339684,1.375639326,-0.616352211
lover,0.689036572,1.35085423,1.646269363,-0.716904938
lover,1.461593742,-2.52961908,0.45030391,-0.986000188
lover,,-1.458736955,1.080125987,-2.347190154
lover,-0.412493395,0.138286245,-0.480157587,0.07103121
lover,-0.01590542,-0.05704328,0.326772934,-0.517867233
lover,0.394424686,0.160209614,-0.327917129,-0.669907775
lover,-1.058532819,0.535451543,-0.244303568,-2.009595799
lover,-1.687715904,0.740290744,-0.068094414,1.020973205
lover,,-0.160208026,-0.267992379,0.537952711
lover,1.588294743,-1.769816955,1.646269363,-0.530308599
lover,0.690616099,-2.550863076,0.651640654,-1.794087755
lover,-0.429408609,-0.243057528,0.240395701,-0.765574378
lover,-0.179413688,0.239224654,-0.932853843,-0.812980342
lover,-0.313183861,0.514356339,-0.34067628,1.133366875
lover,-0.1986864,-1.56610399,0.191037283,-0.172676631
lover,-0.553593102,-0.435424265,-0.228509274,-0.510902143
lover,-0.799382734,-1.814242698,1.646269363,-1.682801075
lover,-1.412969309,-0.089792791,-0.574018121,-1.891366305
lover,0.304520805,-1.593124108,0.265083219,-1.107571125
lover,-1.169306713,0.199989476,0.388470957,0.018968895
lover,0.665445182,1.293960969,1.515967833,-0.480003595
lover,-0.573191522,0.590909625,0.758705749,-1.95814833
lover,0.72563438,-0.133219956,-0.228509274,0.036781094
lover,1.220562916,-0.165649526,0.511867141,-0.18821641
lover,-0.102152463,-0.897733457,0.160630135,-0.609975576
lover,0.928196386,-0.956195776,0.37650154,-1.208365592
lover,,0.090924473,0.774481833,-1.427904741
lover,,-0.567615325,-0.314886443,-0.747550925
lover,0.569122726,-1.684719326,0.433719725,-2.073051318
lover,,-0.598863228,-1.339073689,-0.065862924
lover,,3.039192351,-0.968881397,0.502264809
lover,,-0.810094171,-0.006396391,0.502101722
lover,,2.092838884,0.280897657,0.389128101
lover,-0.694399873,0.794975506,1.992619557,0.338303895
lover,-0.085938112,-0.423289276,1.080125987,-0.061103448
lover,,1.890469327,2.732995834,-0.418704329
lover,,-1.40560861,-0.549274171,-1.107847729
lover,-0.171858681,0.945252607,1.190545257,-2.45683865
insensitive,0.462228319,-0.929822131,-0.085607096,-0.86299158
insensitive,,-0.558202314,-0.04340725,0.45279146
insensitive,-0.789811517,0.512960387,-0.473080238,0.303048572
insensitive,0.202636173,-0.455561564,-0.450622157,0.196599448
insensitive,0.798687233,-0.139832265,-0.228509274,-0.004208549
insensitive,0.244410403,-0.39381247,1.515967833,-0.792262882
insensitive,0.652295541,-0.666222127,0.265083219,0.648664184
insensitive,,-1.499053318,0.464568737,0.502101722
insensitive,0.506800086,-0.116362114,-0.240848879,0.326625116
insensitive,-1.4496915,0.294560517,-0.487591864,-0.048705268
insensitive,-1.064976867,-0.585164819,0.633782376,-0.95228121
insensitive,0.841086915,1.395338477,-0.524297879,1.302277759
insensitive,,-0.598863228,0.265083219,-0.065862924
insensitive,0.620364718,1.20940233,-0.386456213,0.370297408
insensitive,-0.047851823,1.043890013,0.635350133,0.296449784
insensitive,-0.177332063,-0.140860274,0.236373144,0.201428366
insensitive,0.038395073,0.406425916,-0.859883226,0.120194801
insensitive,0.300158443,-0.10132895,0.774481833,-1.09935347
insensitive,0.215860593,-0.758022419,1.424997744,-0.86299158
insensitive,1.740468765,0.251504956,-0.691230359,-1.06016063
insensitive,-1.177993251,-0.088255229,0.018282825,-0.367046435
insensitive,-0.248903668,-0.011691696,-0.660390244,1.208468009
insensitive,-0.655459509,0.275384719,0.265083219,0.22934269
insensitive,,-0.254818759,1.363299721,0.120285831
insensitive,-1.037277818,0.608795537,0.259382987,-0.065696284
insensitive,1.034253291,-1.56421505,0.443907864,-0.367155352
insensitive,-0.475233209,-2.190650074,1.47437574,-0.731548636
insensitive,,-3.215989164,-0.576179177,-4.888891621
insensitive,,-2.893498156,-0.343376787,-4.888891621
insensitive,,-3.006873955,1.462305416,-4.888891621
insensitive,-0.398554273,0.181570847,0.240395701,-0.393278701
insensitive,-0.277159522,-0.767317523,0.265083219,-0.788101239
insensitive,,-2.893498156,1.578502426,-4.888891621
insensitive,-1.128569889,-0.653993194,0.265083219,1.758956589
insensitive,,-2.057561491,-0.216169669,1.603152241
insensitive,-0.56021805,-0.807791359,,1.522279412
insensitive,0.697132232,-0.249489494,1.116507629,1.334409411
insensitive,-0.698288102,1.335769183,3.966977742,1.281862868
insensitive,,0.740290744,0.034105556,1.020973205
insensitive,-0.531674363,1.796184486,1.696469571,0.976933288
insensitive,,0.380005436,-0.376584529,0.936994655
insensitive,0.841240776,0.048906412,1.029467665,0.922802895
insensitive,0.06771133,-0.614634448,1.153526443,1.343272597
insensitive,-0.063237624,0.199989476,1.646269363,-0.065800811
insensitive,-1.664398777,-0.598863228,-0.080434019,-0.065862924
insensitive,1.541148109,-1.806214077,0.172817642,0.628754155
insensitive,-0.344411623,0.556530323,-0.343376787,0.579668704
insensitive,,-0.17173876,0.511867141,0.326625116
insensitive,,0.450272646,1.275977387,0.334352721
insensitive,1.027248495,0.195624286,1.080125987,0.213419885
insensitive,,-0.72009796,2.412275249,-0.010156705
insensitive,-0.147595769,-1.554450145,0.018282825,-0.032871903
insensitive,0.39233123,-0.470508807,-0.648528379,-0.125900713
insensitive,0.186280699,-0.195765731,0.326772934,-0.228168748
insensitive,-1.139264454,1.013534579,0.616401656,-0.457605891
insensitive,0.757223547,1.148447619,0.034105556,-0.501293748
insensitive,-2.255884055,-1.431712726,0.018282825,-0.510980086
insensitive,0.384156136,-0.859338776,1.178670633,-0.610287534
insensitive,0.517755933,1.610311893,0.166402669,-0.707241072
insensitive,-0.477542854,1.013534579,-1.046871849,-1.891366305
insensitive,-2.28233707,-1.525262485,-0.8331499,-2.548404656
insensitive,,-1.49920928,-0.462961755,-2.548404656
insensitive,,-3.1687696,1.609146711,-4.888891621
insensitive,-0.150307649,-0.065769725,0.709300677,
insensitive,-0.137254321,-0.927734329,0.746319517,1.047875986
insensitive,0.238283867,-0.159787248,0.774481833,0.121022897
insensitive,0.98533352,-0.92846365,0.018282825,-0.679093686
insensitive,,-0.169203045,0.7709987,1.188766473
insensitive,0.405627599,-0.243162475,-0.03107189,0.496143087
insensitive,-0.268763119,0.066960182,0.413396962,0.21029983
insensitive,-0.375131815,-0.220314703,0.635350133,0.043269218
insensitive,0.054233807,0.739645697,0.733979886,0.196599448
insensitive,-0.931903079,-0.418229985,1.209343522,-1.431738403
insensitive,1.062805949,-1.646414117,-0.018734327,0.320032625
insensitive,0.204812067,-1.036609101,0.536546212,0.289233519
insensitive,-0.361782073,-0.00905567,0.265083219,-0.167300836
insensitive,-0.10176965,0.945557519,-0.228509274,1.143033357
insensitive,2.257561548,-1.589323391,1.515967833,0.922328932
insensitive,,-1.703838113,0.462508584,1.097796907
insensitive,-1.458582762,-0.09633536,1.25304691,0.9545745
insensitive,-0.312136275,0.312211635,0.536546212,0.49128719
insensitive,-0.694861351,0.266311423,0.511867141,0.421048616
insensitive,0.807642431,-0.484000143,0.769546354,0.432007074
insensitive,-0.938471071,0.79262728,0.072026479,0.416441587
insensitive,0.858010642,-0.917444758,1.153526443,0.129233933
insensitive,0.447138672,-1.008474578,0.511867141,0.041148401
insensitive,0.669656752,-0.221061788,2.19005323,-0.146857308
insensitive,1.295840246,0.31535961,-0.228509274,-0.347983869
insensitive,0.694155298,-0.515873348,1.23133696,-0.865811587
insensitive,0.36434053,-1.029292619,1.080125987,-0.366703155
insensitive,,-0.164344968,1.646269363,-0.69437473
insensitive,0.427260338,-1.995019207,2.732995834,-1.047082871
insensitive,1.005482729,-1.624015315,0.274946654,-1.656845443
insensitive,0.842363689,-1.860113131,0.265083219,-2.073051318
insensitive,0.43868215,-1.255528827,1.06714921,0.197586856
insensitive,-1.375142563,0.180446569,1.048639804,-0.897018781
insensitive,1.328442246,-1.920260976,-0.253188483,-1.179186855
insensitive,0.838752127,-0.671843481,1.165866586,1.03305787
insensitive,0.025861585,0.588445496,1.128847234,1.454460813
insensitive,-0.049161287,-0.669327297,0.556042787,0.190894078
insensitive,0.595381289,-0.061618545,0.511867141,0.603146076
insensitive,-0.581641561,-0.81116426,1.646269363,-0.154406078
insensitive,-1.509151265,-0.268139276,0.635350133,-0.161950468
insensitive,1.349538209,-0.929832481,1.522769479,0.606168201
insensitive,0.01123713,0.406425916,-0.648528379,0.326625116
insensitive,0.812690893,-0.40305232,0.443907864,0.351809591
insensitive,-0.353274078,0.095507455,0.265083219,0.287693088
insensitive,-0.190753792,0.606738853,0.015823965,0.268596278
insensitive,0.239696637,0.99667045,0.265083219,0.222819357
insensitive,,0.861757412,0.172527876,0.23775378
insensitive,0.205063752,0.933380409,0.265083219,0.102229879
insensitive,0.228186366,-0.638048984,0.265083219,0.043323648
insensitive,0.015612638,1.275738341,1.424997744,-0.016412904
insensitive,0.810024832,0.404851925,0.265083219,-0.108288453
insensitive,0.657137485,-0.061272622,0.635350133,-0.178144878
insensitive,0.599634712,-0.489059375,0.138593963,-0.195818578
insensitive,1.68935145,0.908602214,1.25304691,-0.230307437
insensitive,0.915121725,-1.516519293,1.523719925,-0.910910639
insensitive,0.605100132,0.912349801,-0.245233093,-0.39707244
insensitive,-1.387507133,0.090924473,-0.314886443,-1.162175499
insensitive,0.38868888,-1.623610575,0.553723749,-1.16727565
insensitive,-1.233133663,-0.747023187,0.265083219,-0.388590456
insensitive,0.754353366,-1.050634544,1.153526443,-0.409604582
insensitive,-0.197487605,1.059441973,0.265083219,-0.466590281
insensitive,1.721166428,-1.105274683,-0.343376787,-0.702307471
insensitive,-0.05276157,0.210802003,-0.068094414,-0.804192288
insensitive,-0.192747172,-0.466130398,0.033583932,-0.754194108
insensitive,0.410398568,0.014334892,0.043037981,-0.990755518
insensitive,-0.334658055,-1.168994381,0.462508584,-1.408418868
insensitive,-1.144946798,-1.529194055,0.265083219,-2.220263249
insensitive,,-0.730211413,0.346551356,-2.347190154
insensitive,-0.377297584,0.15817842,1.646269363,1.147279821
insensitive,-0.19313837,0.296655757,0.043037981,1.15912244
insensitive,1.032131615,0.838897945,1.515967833,0.917874928
insensitive,-0.067382861,0.20020169,0.265083219,1.101392178
insensitive,-0.384899214,0.090924473,0.093307614,-0.161950468
