SEA,L10SLA,WSG,MaxH,L10SM
Rare,-0.425727613,-0.463388867,-1.051512588,
insensitive,-0.428829774,0.867034165,-0.362198486,-1.150748786
Rare,-0.430943002,-2.20848234,1.580830138,-0.835237383
Rare,-0.433794062,0.965023116,-1.06862797,-2.068046378
Rare,-0.436737742,0.065090458,-0.72721909,-0.094291159
Rare,-0.437335997,-0.528234185,-0.597675237,1.068508575
Rare,-0.438949163,0.013038737,2.255016721,1.183245735
Rare,-0.454649383,-0.814231678,-0.893734589,0.968191266
insensitive,-0.46183977,-1.442387199,1.610086426,0.237374421
sensitive,-0.46277595,-0.401254295,0.309999464,-0.50389582
sensitive,-0.464228312,-0.497140084,0.309999464,0.49738571
sensitive,-0.47919967,1.431584134,0.309999464,-0.054920139
Rare,-0.479784851,-0.613879502,-0.805142981,-0.5241243
sensitive,-0.479942653,2.187767785,-0.44207386,0.160824442
Rare,-0.486773973,1.740026623,2.691936733,1.065875649
Rare,-0.491091883,1.617302582,1.684478296,
insensitive,-0.49378393,2.217428281,-0.36711721,-0.712045938
sensitive,-0.497144338,-0.103695468,0.309999464,-0.459030118
sensitive,-0.498999726,2.771350819,0.076597398,-0.493935949
Rare,-0.499681703,0.296916645,-0.493940986,0.543301725
Rare,-0.499681703,0.096484704,-0.468007406,-0.493935949
lover,-0.501145039,-0.382166807,0.463496848,-0.513091038
Rare,-0.501270947,0.484054043,-1.03854564,0.476362145
lover,-0.501270947,-0.030455526,0.309999464,-1.822756578
Rare,-0.502877543,0.104987875,0.115497742,0.046480551
Rare,-0.504255541,-0.257611726,-0.338184662,-0.5241243
Rare,-0.506047869,-0.082060307,0.309999464,0.462979443
insensitive,-0.507387649,0.312031107,0.048070507,-0.003884343
sensitive,-0.514945865,-0.511492185,0.569335092,-0.103784352
Rare,-0.514945865,-0.635612371,-0.416140297,-0.094432553
Rare,-0.515174012,-0.830185682,,1.672914601
sensitive,-0.516775384,-0.846658934,0.439884451,1.318324205
insensitive,-0.527093798,0.20804717,0.828918645,-2.547271969
Rare,-0.532385691,-0.853180914,-0.649542363,1.308450908
Rare,-0.534459777,0.032049766,0.050909133,2.125188535
insensitive,-0.535382192,-0.842204888,0.958338539,0.706998652
Rare,-0.53895539,0.292299759,-0.416140297,1.114880299
Rare,-0.543932258,0.931825307,0.309999464,0.407847783
Rare,-0.544163785,-0.525139268,-0.16977145,1.085216049
sensitive,-0.547318566,-1.479980805,0.309999464,0.045262884
Rare,-0.550424978,-0.438000473,0.10253096,0.082442647
lover,-0.550424978,-1.835679211,0.958338539,-1.845241838
Rare,-0.55116196,-0.482540907,2.255016721,1.405916305
sensitive,-0.552739647,1.563289773,1.256006827,0.500779849
Rare,-0.552979238,-1.714083833,,
lover,-0.555072098,0.87148821,0.309999464,-2.754990785
Rare,-0.565097847,1.233114924,-0.315518073,-0.450978988
sensitive,-0.594680058,0.597564558,1.610086426,0.633701428
Rare,-0.600323027,0.233940775,0.309999464,0.234008025
Rare,-0.608666391,-0.203706958,-1.764685567,0.592113607
Rare,-0.610885131,0.571859866,0.358564315,-0.796002421
Rare,-0.615419156,1.766750882,1.610086426,1.177813336
Rare,-0.619722861,1.072907659,1.610086426,0.081964494
Rare,-0.619962194,-0.117309367,0.875922109,0.333999077
sensitive,-0.620680341,-1.264002771,0.913578429,-2.107540879
sensitive,-0.63220119,-1.115487005,-0.338184662,-2.01192635
sensitive,-0.637019162,-0.202160933,0.193298431,0.532983924
Rare,-0.641404129,-1.013335658,-0.001203291,0.357076232
insensitive,-0.641937885,-0.110233384,0.569335092,0.447325694
sensitive,-0.644022868,-1.432957157,0.972601996,-0.714788869
Rare,-0.649835309,1.284364245,4.20004046,1.39886125
Rare,-0.652989897,-0.718605191,0.439884451,0.389210247
Rare,-0.653961411,2.304623786,1.480309365,0.246708999
Rare,-0.654933347,-0.912356068,-0.986678681,-0.049301162
sensitive,-0.656148843,0.447665472,0.180331649,0.372534554
sensitive,-0.659068674,-0.810231223,0.248260523,-0.094432553
Rare,-0.661042891,1.385128025,-0.690023227,0.287967493
insensitive,-0.665261075,0.01631717,0.828918645,0.599472725
Rare,-0.779799659,0.512394511,-1.03854564,0.381269998
Rare,-0.781854014,0.60139099,-0.325372827,0.091799247
Rare,-0.788801029,-0.103965227,0.309999464,0.948340668
Rare,-0.789058831,0.096484704,-0.416140297,-0.792587973
sensitive,-0.79680356,1.255340547,0.463496848,1.176670019
Rare,-0.801945181,1.299126202,-0.040103635,-0.05568421
insensitive,-0.802694189,1.013359345,0.309999464,-0.541062098
Rare,-0.803277604,-0.916364707,1.610086426,1.02644315
sensitive,-0.808922827,-0.731916435,-0.717617965,0.065211489
Rare,-0.817062658,0.073058146,-0.014170073,
sensitive,-0.819290678,0.800024717,0.361866589,0.397538399
Rare,-0.819290678,0.43383727,-0.027136846,1.289120353
Rare,-0.820195593,0.497348586,-0.958100491,0.567984693
Rare,-0.824380343,0.367545046,-0.908877992,1.493990659
Rare,-0.828703037,0.800024717,-0.688442707,-2.947685769
Rare,-0.833028193,0.441525225,0.662237469,1.300364901
Rare,-0.839018582,0.557539566,-0.909931671,0.112555722
insensitive,-0.841192985,1.062557072,0.348899808,0.336223033
sensitive,-0.849032857,0.093144171,0.569335092,-0.465664903
lover,-0.853884112,-0.704059128,-0.528201878,-0.463669768
Rare,-0.856801733,0.512394511,-1.306608905,0.381269998
Rare,-0.856801733,-0.126945039,0.076597398,-2.068046378
sensitive,-0.865180163,-0.184052429,-0.645611856,-0.291599058
lover,-0.878943542,-0.453032869,0.912436129,-1.606999245
Rare,-0.87995921,0.195088045,0.615311112,-0.366545073
sensitive,-0.880820706,-1.115311025,0.050909133,0.95835621
lover,-0.880820706,0.296916645,-0.594518042,0.94583675
Rare,-0.882174871,-0.638432415,-0.604466948,0.543434123
insensitive,-0.882967926,1.967286108,0.543401529,1.708562165
insensitive,-0.885385961,0.746640347,0.10253096,0.44219883
sensitive,-0.88646086,-0.484155967,-0.338184662,0.535849129
Rare,-0.889960352,-0.250930661,0.439884451,1.179157191
sensitive,-0.892994295,1.2472981,0.050909133,0.211312022
Rare,-0.902655041,-1.155257033,0.180331649,-0.094432553
sensitive,-0.90967476,1.031918245,0.102016295,-0.832601496
sensitive,-0.911174741,-0.685199868,0.569335092,-1.413067617
Rare,-0.913490668,-0.752010515,0.504502172,-0.05568421
Rare,-0.91542058,-0.70207921,-1.418213167,0.112555722
sensitive,-0.922282301,0.046425061,-0.435590469,0.05725624
insensitive,-0.925241798,-1.637251011,0.950558467,-1.380961521
Rare,-0.930872361,-1.014073154,3.266425633,1.572854546
lover,-0.933833952,1.299126202,-0.986678681,-0.605475582
sensitive,-0.935099341,0.905835243,0.958338539,0.398523155
Rare,-0.938938932,,-0.338184662,-0.93219399
sensitive,-0.940323262,0.857545836,0.309999464,-0.863502572
Rare,-0.946404847,0.196700674,0.361866589,-2.444816315
Rare,-0.94996515,0.31951786,-0.046587026,-0.507272215
Rare,-0.954704848,-0.187460488,-0.817397488,1.045213256
Rare,-0.96386285,-1.034505095,-0.738820472,-0.049301162
Rare,-0.98230257,0.564159234,0.245165556,-0.094291159
sensitive,-0.98679425,0.769607612,-0.715932278,1.063395036
Rare,-0.994957983,-1.533695086,-0.995742853,1.806055516
lover,-1.003150967,0.475143946,0.305398603,-3.051994355
Rare,-1.004756372,-0.927945216,0.206265544,0.33095613
Rare,-1.010935338,-0.68654202,0.309999464,1.950496111
sensitive,-1.011372631,-0.61838922,0.705014957,-1.080822205
sensitive,-1.019055358,1.389646864,-0.338184662,1.464073498
Rare,-1.022192658,0.512394511,-0.71437128,-0.398056903
Rare,-1.025048354,-1.117530199,0.387800152,2.113883846
Rare,-1.025048354,-0.126945039,0.569335092,-2.068046378
Rare,-1.025048354,0.314734281,0.309999464,
Rare,-1.02647754,1.198860689,-1.530623589,0.462825441
Rare,-1.031826144,0.174987214,-0.564371412,0.247860924
Rare,-1.032203237,0.104987875,-1.635017096,0.046480551
sensitive,-1.0324899,-1.397846766,-0.625164648,-0.363198293
sensitive,-1.041969958,0.066419913,0.854604364,1.378512915
Rare,-1.050856232,-1.227346182,-1.116223849,-0.057725896
Rare,-1.056843597,0.784634573,2.203206963,2.341994005
Rare,-1.079344781,0.218158692,-0.909931671,0.295999103
Rare,-1.080505344,-0.695392921,0.634358488,-0.853099913
insensitive,-1.081080392,-1.557078807,0.309999464,-2.491701508
Rare,-1.082338372,0.965023116,0.660102562,-0.53821784
insensitive,-1.082923733,-0.241388653,0.439884451,-0.62044114
insensitive,-1.084971181,1.552956811,0.050909133,-0.598817188
sensitive,-1.088695829,0.377137111,0.440971068,0.543301725
Rare,-1.094677601,0.608498935,-0.338184662,1.422622043
sensitive,-1.09998523,1.576597504,-0.468007406,-0.912757942
Rare,-1.10886156,0.300000145,0.379880153,0.566806087
insensitive,-1.111827733,0.156614286,0.439884451,-0.007091797
sensitive,-1.112994837,-1.186279721,-0.688442707,
sensitive,-1.115100133,1.499508293,0.333825667,-0.544765517
Rare,-1.120451291,-0.126217434,0.050909133,-0.426980977
sensitive,-1.123432173,-0.497140084,-0.964708257,-0.033651067
Rare,-1.126761335,0.584507812,-0.039188184,0.177380911
Rare,-1.133449859,0.296916645,0.958338539,1.124643806
insensitive,-1.136052008,-0.760440698,0.309999464,-0.459134562
Rare,-1.145905084,1.299126202,0.258132338,0.245564394
Rare,-1.157090277,0.512394511,-0.724685532,0.381269998
Rare,-1.157090277,0.413835283,1.082560302,0.983641539
Rare,-1.157266249,1.461648924,0.309999464,-0.402749386
Rare,-1.164975079,0.782407619,-0.89696489,1.699023744
Rare,-1.165122029,-1.034505095,-1.331137479,0.059038689
Rare,-1.16587835,0.842645742,-1.530623589,0.578870599
Rare,-1.182662873,-1.238414204,-0.649542363,-0.059039353
Rare,-1.19401839,-0.126945039,-0.889427326,-2.068046378
sensitive,-1.201723093,0.789645173,0.569335092,-0.143859178
Rare,-1.204194094,0.315289574,-1.006128852,-0.433295862
Rare,-1.209453853,-0.504653326,-0.93488466,-0.018139337
sensitive,-1.220321029,0.239292462,-0.72721909,0.111482382
Rare,-1.233743242,-0.650971039,0.569078956,-1.662599286
Rare,-1.2360677,0.085153306,-1.04191717,-0.844691357
Rare,-1.246300173,-0.39346004,1.230632441,1.025552632
Rare,-1.246898173,0.851445016,-0.401797208,0.578870599
Rare,-1.250080742,-0.912356068,-0.104937543,-0.054920139
lover,-1.259038357,0.497348586,-0.039828366,0.01834384
Rare,-1.26494788,0.296916645,-1.064479369,-0.32759248
Rare,-1.26590076,-0.037136028,-0.725138699,-0.112591292
sensitive,-1.281121242,0.343684099,-0.027136846,0.377330092
insensitive,-1.296297907,1.502848826,0.958338539,0.245564394
Rare,-1.296953592,-0.540443463,-0.946402029,0.593812455
insensitive,-1.313704278,0.139914121,1.133390174,-0.290756536
insensitive,-1.326382746,0.484054043,-0.299439259,-0.385265099
Rare,-1.332302758,0.40016946,-1.513867583,0.191334707
Rare,-1.333059675,-0.731916435,-1.504668172,
Rare,-1.34504197,0.287563222,-0.055177329,1.077936996
Rare,-1.346353027,1.132049735,-0.055177329,1.344463305
Rare,-1.349976012,-1.456862842,0.050909133,0.271875154
lover,-1.350965911,-0.126945039,-0.571741671,-2.068046378
Rare,-1.356905253,0.363727292,,0.032860505
Rare,-1.365090416,-9.74896E-05,-0.338184662,-0.5241243
Rare,-1.366758746,-0.488583288,1.610086426,1.22244564
Rare,-1.380843231,-0.887858828,-0.493940986,0.08571812
sensitive,-1.386835636,0.252932971,-0.459530585,-0.127256291
Rare,-1.389057702,1.036931093,-0.584708456,2.125188535
insensitive,-1.394998813,-0.134144297,1.353631543,1.043687251
Rare,-1.400264863,-0.740465886,-0.493940986,0.002969025
Rare,-1.40329569,1.299126202,-1.530623589,0.245564394
Rare,-1.411065337,-1.105209898,-1.054097957,-0.664151613
Rare,-1.426680967,0.393525115,0.309999464,-0.089180566
sensitive,-1.430430996,0.60691812,-0.558774893,1.112650228
Rare,-1.431796171,-0.638432415,-0.519072448,
sensitive,-1.43384488,-0.166303839,0.958338539,0.295572513
insensitive,-1.445148576,0.374666094,0.699002907,0.697760744
sensitive,-1.450994705,-1.041963654,-0.649542363,1.206313753
Rare,-1.506400352,1.036653279,-0.338184662,1.319274142
Rare,-1.510283644,-0.126945039,-0.986678681,-2.095428485
Rare,-1.514880575,1.011516774,0.569335092,1.144815875
Rare,-1.529334612,-0.90639574,-0.91771098,0.032860505
sensitive,-1.535865312,-0.545048666,-0.933774212,0.511168045
Rare,-1.541334567,0.196700674,-0.954002391,1.245166605
Rare,-1.545891584,-0.497140084,-1.484603088,-1.526236506
Rare,-1.550092078,0.013038737,-0.12438771,
sensitive,-1.55668303,-0.404595119,-0.697519452,0.055201194
Rare,-1.55668303,0.497348586,-0.571741671,0.01834384
Rare,-1.589365588,-0.90639574,-1.370229334,-1.506058818
sensitive,-1.593906067,-1.421470335,-0.338184662,0.152218395
sensitive,-1.593942978,0.047490231,-0.571741671,0.007782112
Rare,-1.597425172,-0.635612371,-0.050492027,-0.094432553
lover,-1.620298383,0.584507812,-0.040103635,1.114880299
Rare,-1.626237935,1.165455063,-0.060901963,-0.094432553
lover,-1.638851828,-0.25217694,-0.121497469,-2.068046378
Rare,-1.639420944,1.499508293,-0.71437128,0.976049029
Rare,-1.82372563,0.938298861,0.309999464,2.064323702
Rare,-1.853091052,-0.462410737,-0.857010866,0.561585844
Rare,-1.889645309,0.383770486,-1.836002865,0.372534554
Rare,-1.899092404,0.197117503,-0.908877992,0.372534554
Rare,-1.930745214,2.264415218,0.063630625,-0.033651067
Rare,-1.944674396,-9.74896E-05,0.463496848,-0.5241243
Rare,-1.961958044,0.512394511,0.10253096,0.381269998
sensitive,-1.97924268,1.136503779,-0.921844311,0.407512704
sensitive,-2.054823207,-0.384551956,-0.350813343,0.38246452
sensitive,-2.094445282,-0.126945039,-0.303778911,-2.068046378
Rare,-2.094900941,0.587542961,-0.757165068,0.599472725
sensitive,-2.099468887,-0.635612371,-0.111420933,-0.094432553
Rare,-2.099468887,-0.126945039,0.309999464,-2.068046378
Rare,-2.100840898,-1.431016841,-1.635017096,-2.015536238
Rare,-2.166666414,-1.502516782,0.050909133,-0.594001175
Rare,-2.187493379,-0.829912892,-1.064479369,0.535849129
Rare,-2.204245852,-1.546200984,-0.844044082,-2.856879173
Rare,-2.215822878,-0.037136028,-1.592227366,-2.165069957
sensitive,-2.238970387,-0.885631809,-0.535922146,0.357076232
Rare,-2.247239981,0.383770486,-0.72721909,0.081270123
Rare,-2.28706297,0.851445016,0.309999464,0.360740512
Rare,-2.321889308,0.096484704,-0.986678681,-0.802615176
sensitive,-2.340321328,-0.26003506,-0.039828366,-0.169125602
Rare,-2.349993692,0.512394511,0.309999464,0.381269998
Rare,-2.415630838,0.584507812,,1.114880299
Rare,-2.433639737,-0.601233123,-0.043718408,-0.853099913
Rare,-2.438934864,0.31951786,2.281019924,1.226059845
Rare,-2.536458694,-0.024612279,-1.306608905,-0.818600356
Rare,-2.561503193,0.602471305,1.139876788,0.355252748
Rare,-2.914821979,-0.193473505,-1.041657826,-1.343581772
sensitive,-2.921664339,-0.195660897,-0.433597058,1.094854567
sensitive,-2.979070857,0.455597199,0.154398087,1.125654322
Rare,-3.05517639,-1.206271266,-0.545808112,-1.560728473
Rare,-3.14048507,-0.921029112,-0.338184662,0.068328934
Rare,-3.624424885,1.299126202,-0.50690725,0.698334399
Rare,-3.654872332,0.763660563,0.491534404,1.655633543
Rare,-3.802394181,-0.701131469,-0.818110496,-0.018139337
